factor,level,rep,shannon,renyi2,simpson,hhi,participation,apg_entropy_norm,apg_cmax,apg_c2,apg_neff,apg_pr,apg_d_2_25,apg_d_2_5,apg_d_3_0,apg_d_4_0,apg_d_5_0,apg_d_6_0,apg_integrated_2_6
dispersion,0.25,88,3.9015747707491553,3.5492104313432375,0.9712526713145185,0.028747328685481438,34.78584083205636,0.6210595257448127,0.19461267676910612,0.08457481834335595,20.356486633967158,11.823850403558783,0.30550906232221253,0.5071632626598244,0.7386803583625197,0.9154251816566441,0.9694480050311374,0.9882754127100717,3.1995846508926946
dispersion,0.25,89,3.4745769340569077,3.079597155627807,0.9540222251933482,0.045977774806651814,21.74963891152261,0.532192723747304,0.2037237108128139,0.10725698731758479,13.226404888540939,9.3234019061064,0.26945596200019195,0.4583759853867637,0.6926455684586027,0.8927430126824152,0.9600497206601101,0.9844591386021171,3.1037614640076203
dispersion,0.25,90,3.642217223964176,3.2547071745760134,0.9614078802372075,0.03859211976279259,25.912025723036173,0.5580020485397216,0.21136143015124928,0.1073157068628951,14.99089215234103,9.318300454169162,0.2789580519978888,0.469728532633758,0.7000883210123555,0.8926842931371048,0.958412917163807,0.9831916431079474,3.1136469853512834
dispersion,0.25,91,3.9128707366959894,3.586287735789635,0.9722990268819302,0.02770097311806981,36.099814823748815,0.636968268484743,0.17426344914543085,0.07843082783775734,21.990033233023475,12.750088550239559,0.31259548031146633,0.5175091792245639,0.7496172442934719,0.9215691721622427,0.9721628491918239,0.9894310561363353,3.222875294929416
dispersion,0.25,92,3.7605781388024306,3.400118361917341,0.9666306799301324,0.03336932006986755,29.967646865629984,0.5908845444094359,0.1853500588601505,0.09422789602497779,17.584005174895868,10.612568487520102,0.2930305794921021,0.48986990135051145,0.7214038031991317,0.9057721039750222,0.9650103870000454,0.986371696970479,3.1619800497391233
dispersion,0.25,93,3.765874491717081,3.3414590964562363,0.9646147105141972,0.03538528948580278,28.26033118652851,0.5465539942989746,0.34345496698843403,0.15135089197977047,14.180907550470593,6.607162910765401,0.269963896163688,0.4505710095647022,0.66502973147998,0.8486491080202295,0.921529615500299,0.9567048157973306,2.9837585326568643
dispersion,0.25,94,3.6532958890743608,3.293374431653135,0.9628716493099001,0.03712835069009985,26.933596063738424,0.5833699774035782,0.17733671459454034,0.08588485977004524,16.954423706744368,11.643495753238431,0.2918275690524599,0.4908488047253373,0.7274684597727481,0.9141151402299548,0.9707044562690726,0.9895032473234311,3.1821977590254207
dispersion,0.25,95,3.562596826636518,3.1288994861102712,0.9562340642204449,0.04376593577955512,22.848820256851873,0.523875316844209,0.2368442156556264,0.126461120268514,12.703263028592682,7.907568728449559,0.26372379788477984,0.44701626963080165,0.6739720069774502,0.873538879731486,0.9469387801570764,0.9767840453060701,3.0479107383574306
dispersion,0.25,96,3.7882904940258806,3.3819778135290255,0.966019818233382,0.03398018176661804,29.42891850514954,0.5738231405230081,0.2600796423301149,0.1114947144000592,16.186980462354764,8.969035037946776,0.2846315082193944,0.47621731078224394,0.7031072372843998,0.8885052855999408,0.9524563730903906,0.9782417151734214,3.107152312838532
dispersion,0.25,97,3.835350440511359,3.5375313266962345,0.9709149600103328,0.02908503998966712,34.38193656791361,0.640457010019907,0.1780889139033435,0.06957430849954296,22.365437429487137,14.373121653182784,0.3155105041071178,0.5235543035653484,0.7594206250594017,0.9304256915004571,0.977278131799738,0.9919254450565232,3.2484425044867926
dispersion,0.25,98,3.733915570509714,3.3946130787994475,0.9664464657653962,0.03355353423460385,29.803119784879993,0.6027554714696036,0.15189342108412565,0.08066756290504545,18.626546405713885,12.39655648426009,0.2995133162024233,0.501061354352951,0.737010359468161,0.9193324370949545,0.9733636664604339,0.9908484320283525,3.2036544261036477
dispersion,0.25,99,3.445518509219287,2.8598610401430604,0.9427232811228491,0.057276718877150905,17.459100653876792,0.4284512295936171,0.30666781985726926,0.19937169440902033,7.995335687642594,5.015757141274294,0.21843770048622868,0.3759246451986292,0.5852441703980379,0.8006283055909796,0.8992922711833213,0.9479234520664562,2.808396597677101
dispersion,0.25,100,3.787009320187405,3.3386396262167466,0.9645148019651705,0.03548519803482954,28.180764244811282,0.549902002036635,0.3097122181351561,0.13459819221548594,14.413152475512284,7.429520289537343,0.2729220006140187,0.4572764775344125,0.6780338994438466,0.865401807784514,0.9356453010983279,0.9670075000966939,3.032785462742983
dispersion,0.25,101,3.668931708714433,3.1470752103491524,0.9570223562099613,0.042977643790038655,23.26791121647661,0.4833128455529994,0.38296437953943013,0.1939783759164645,10.433779312424894,5.155213797803129,0.2410387060346808,0.4065065213512129,0.6122443163443216,0.8060216240835355,0.8923254953875992,0.9373474993095283,2.838903728399515
dispersion,0.25,102,3.5509040318306226,2.974099142037902,0.9489065587886112,0.05109344121138877,19.571983728061745,0.4545867336115083,0.2899631502300026,0.17431368743883993,9.0763178665252,5.736784154433439,0.23104911142163587,0.3963079592578098,0.6124689912274965,0.8256863125611601,0.916954155134856,0.9592027602035812,2.8879713537955167
dispersion,0.25,103,3.7467450950438526,3.3832779201410603,0.9660639673868531,0.033936032613146976,29.467204118980188,0.5923230837534104,0.2304483762590384,0.0948579813467742,17.70716798295637,10.542075488031736,0.2941482117273917,0.4919053451705111,0.7235455337225003,0.9051420186532257,0.9628727782249065,0.9842878077703496,3.1608194084259718
dispersion,0.25,104,3.513330400462542,3.030256403386912,0.9516967485791251,0.04830325142087488,20.702540110329224,0.48751705110797666,0.2916696713372609,0.15251379777948842,10.648802943350843,6.556783809461271,0.2465481066774764,0.4202552170140885,0.641204227833315,0.8474862022205116,0.9300921395212717,0.9664686836725415,2.960948587502693
dispersion,0.25,105,3.5790826688005066,3.1497320800879915,0.9571363906567779,0.0428636093432221,23.329813222042716,0.5221528155091307,0.2624243728684844,0.14016961234586678,12.597536301871514,7.134213923146997,0.2617619034931422,0.44219851716798675,0.6638962046039991,0.8598303876541332,0.9356556816855713,0.9691678181992404,3.009257051703605
dispersion,0.25,106,3.7951769013534578,3.4627710971486647,0.9686572123426874,0.031342787657312556,31.905266721438515,0.6136407936621922,0.19413011536414546,0.08387543177527901,19.636767504333555,11.922442350928494,0.3032825580660148,0.5050792556551793,0.7381565909514245,0.916124568224721,0.9699476087861988,0.9885116296451072,3.199170795434238
dispersion,0.25,107,3.616226572342428,3.045607868106894,0.95243261150081,0.047567388499189976,21.022806413200673,0.4455242000549229,0.427364799124734,0.2331608770074497,8.685864220314363,4.2888841937579825,0.22252844861292975,0.37643393346791654,0.5718498691565518,0.7668391229925503,0.8612915431822221,0.9141298827818821,2.710877846636828
dispersion,0.25,108,3.3737651626913676,2.7922047303500013,0.9387140541298783,0.06128594587012175,16.3169546590535,0.40528344379705605,0.5094921295004796,0.2853710934054405,7.145248102907938,3.5042091617151,0.20438328739864664,0.34780918958665596,0.5311449588344539,0.7146289065945595,0.8079195863802607,0.865867024522093,2.5353649923063646
dispersion,0.25,109,3.7297797205163596,3.3239457170139275,0.9639895360331017,0.03601046396689834,27.769706075411737,0.567613387401007,0.18543958180360673,0.10013351735765014,15.706542320626403,9.986666067349532,0.2832003832665956,0.4762184577011711,0.7083045554477106,0.8998664826423499,0.9631575231463604,0.9859674142089802,3.136618146933571
dispersion,0.25,110,3.4792757013569675,2.614197050119277,0.9267734376438186,0.07322656235618141,13.656246692776389,0.26151287499414455,0.7631986655322284,0.5867105108152909,3.556825323255653,1.7044180759782255,0.1256347560337836,0.20652337900939566,0.3044186648146965,0.4132894891847091,0.49044645171390455,0.5553335136869473,1.518571652490079
dispersion,0.25,111,3.788009170968833,3.514271369109843,0.97023051397924,0.02976948602075999,33.59144324166727,0.6463101673218018,0.11847355722503386,0.06083650350775345,23.00971439422165,16.43749956590705,0.3190583729529899,0.5300312866471799,0.7689911832401891,0.9391634964922465,0.9827854701989657,0.9949071238397468,3.2746722417721674
dispersion,0.25,112,3.676647039285813,3.078293319067876,0.9539622385917469,0.04603776140825309,21.721299416194256,0.4445942054179096,0.47619645370465297,0.25551556285965005,8.646758750964684,3.913655938637606,0.22108451423292375,0.372295589014627,0.5608002275187767,0.74448443714035,0.8351691893440589,0.8894276480222897,2.6398495955733523
dispersion,0.25,113,3.987469011788749,3.614432336881823,0.9730677906993775,0.02693220930062245,37.13026246149258,0.6191128199447854,0.25846382874097906,0.10248431247826718,20.165115159163022,9.757590950439951,0.30251390254862065,0.4997168083458873,0.7239370747754679,0.8975156875217328,0.9557583872685136,0.9794611380592787,3.1489797286683494
dispersion,0.25,114,3.7567568871112877,3.210847662891557,0.9596775810367987,0.04032241896320136,24.800099441270753,0.47914611310268923,0.3963038933352058,0.2111733957113634,10.224956438370226,4.735444995954049,0.23724087471131527,0.39818267453159384,0.5972921464898395,0.7888266042886366,0.878888447635962,0.9280125563082555,2.7883191615732823
dispersion,0.25,115,3.730936558037272,3.3013801881947638,0.9631677031974184,0.03683229680258154,27.150085300406346,0.5524499435823854,0.2528606780909702,0.1188901366601768,14.592443782014797,8.411126676204402,0.27537251124232,0.4629370885164973,0.6893469171921867,0.8811098633398232,0.9496338350160414,0.9774486362387328,3.0789227403736374
dispersion,0.25,116,3.8506304470469996,3.5334161324649656,0.9707950228083699,0.02920497719163008,34.24073894796802,0.634979423183583,0.15859281746699744,0.0732567671913731,21.77885136938398,13.650616022785162,0.3128965154828478,0.5194409733717096,0.7543393359022934,0.9267432328086269,0.9754557982491494,0.9911961553248264,3.2365661045320127
dispersion,0.25,117,3.5927034403528584,3.0050064817596915,0.9504615667688174,0.04953843323118254,20.186346938613276,0.4505562192385577,0.3764882392110064,0.19744994185982212,8.900544114612796,5.064574800989009,0.22768681138752767,0.3887607587399835,0.5972178173345536,0.8025500581401779,0.8939102943962207,0.9398933032391537,2.8170273545312665
dispersion,0.25,118,3.784118981523195,3.3953901491795877,0.9664725290951666,0.03352747090483341,29.82628790696549,0.5742809887753766,0.2963312026593451,0.12243644030211234,16.222979706719535,8.167503053278065,0.28379327578478,0.4733047880869645,0.6958068885247175,0.8775635596978877,0.9428460647797736,0.9712609240028062,3.076332867351409
dispersion,0.25,119,3.6669268727227085,3.1643365969480857,0.9577578439040285,0.0422421560959715,23.673034059342044,0.4889689379032367,0.38818821748481747,0.1955013908179556,10.724084338687256,5.115053124768646,0.24317786819446152,0.40900663963330564,0.6133964726185975,0.8044986091820444,0.8901664519303231,0.9354200662466086,2.8365944056107244
dispersion,0.25,120,3.638196517111097,3.212970910558102,0.9597631046926907,0.04023689530730935,24.852812135789144,0.548816729360601,0.18744503230694515,0.10273641330130871,14.337455521524182,9.7336471837611,0.27607378809082483,0.4672885963356259,0.7011847019673334,0.8972635866986913,0.9621323008242186,0.9854404115881796,3.122256290441066
dispersion,0.25,121,3.7121146917955414,3.2386262223496893,0.9607822654439738,0.03921773455602613,25.49866817450617,0.5153269657320425,0.31275957928723985,0.16144984487252412,12.187148971195676,6.193874021926559,0.25626718189187736,0.4307814115593449,0.6445161324978603,0.8385501551274759,0.9192920023923181,0.9579869649698772,2.9458325641858516
dispersion,0.25,122,3.829373655601243,3.4817970811957584,0.9692479026698132,0.0307520973301868,32.518107277787195,0.6141317651328241,0.21093943399120202,0.08348449055215369,19.683602140287174,11.97827277121957,0.30354835599449237,0.5056308522342929,0.7390914753379372,0.9165155094478463,0.9695779913199158,0.9879243663494944,3.199872949032445
dispersion,0.25,123,3.5984672478663216,3.1912883036842015,0.9588811367815971,0.0411188632184029,24.31973847838337,0.5438651593993984,0.2183533529298117,0.11248142065919839,13.997100666209857,8.890357128666146,0.27314317411014477,0.46172625634264997,0.692045707072122,0.8875185793408016,0.9553963869637218,0.9815232667504594,3.0941440196398746
dispersion,0.25,124,3.901996141837015,3.6157430368425363,0.9731030676212694,0.026896932378730563,37.17896100265837,0.659084601406569,0.15875700248800667,0.06341539806876964,24.481027566235205,15.769040807968574,0.32324768519825287,0.5342774283287426,0.7701078171853251,0.9365846019312304,0.9804055184342868,0.9934781996206983,3.272476039987702
dispersion,0.25,125,3.569926296284014,3.010656516119396,0.9507406714008341,0.04925932859916595,20.30072330334018,0.45931828978687667,0.33753160762443524,0.1890953123100856,9.2870990930402,5.288338392863818,0.23188494542300397,0.39532693217433734,0.6054638282085016,0.8109046876899144,0.9020356089468058,0.9473268648386933,2.8469204361335705
dispersion,0.25,126,3.749284308973237,3.3239840267013814,0.9639909155562966,0.03600908444370341,27.770769944550295,0.5527823043423226,0.22377456200395926,0.12076503299348476,14.61599489832216,8.280542597574165,0.27491382097186245,0.4615473741560163,0.6867888820390501,0.8792349670065153,0.9490783550634234,0.9775775188928623,3.074002463597129
dispersion,0.25,127,3.710888138024287,3.325453185594643,0.9640437797804641,0.0359562202195359,27.811599603471322,0.5756898545422661,0.17723281820094974,0.09382846184969461,16.334257620809268,10.657746916942077,0.2873183173554503,0.4829453135521895,0.7168459061727253,0.9061715381503054,0.966528604686173,0.9875715863061569,3.1570544375400345
dispersion,0.25,128,3.895957670055226,3.6126875959533464,0.973020759955215,0.026979240044785066,37.065536254541655,0.6598502137012008,0.1551351670458708,0.06330434143095609,24.57213817440519,15.796704892517779,0.32359572818743976,0.5347506360493504,0.7704836678159582,0.9366956585690439,0.9804654433228628,0.993528164418036,3.2732183555282597
dispersion,0.25,129,3.6994092539819334,3.2749877960759655,0.9621826692536605,0.03781733074633953,26.442902771416968,0.5279574261407921,0.4074467451365828,0.18606652683381503,12.957378700415209,5.374421810394452,0.2602896966683662,0.43350389886980567,0.6376897678057948,0.8139334731661849,0.8897844064147252,0.9314132618245275,2.8753282225907886
dispersion,0.25,130,3.780939291630647,3.4686249172605574,0.968840151414828,0.031159848585171922,32.092582133914455,0.6297071601465906,0.15428436160942327,0.06722104918526134,21.2287882839897,14.876292651190226,0.31194465359676493,0.5199133806903773,0.7584602748290298,0.9327789508147386,0.9795676668020006,0.9933880789779638,3.2508395443855758
dispersion,0.25,131,3.8005116654490587,3.4440596969050676,0.9680652237018641,0.03193477629813592,31.313825112291152,0.6052540608158689,0.2391562100896199,0.09174475336479601,18.85373467828975,10.899805856186612,0.29945348026986096,0.4991478233648503,0.7304300623993392,0.908255246635204,0.9636855998533355,0.9842228996364749,3.173918646935565
dispersion,0.25,132,3.606034010508047,3.0760798069698834,0.9538602205825106,0.046139779417489334,21.673272231139606,0.47852665666230065,0.3833485971048602,0.18661131938283115,10.19427022919087,5.3587317388207865,0.24042328171234073,0.4076616243906188,0.6175315741023379,0.8133886806171688,0.8974655995480753,0.9401905800090774,2.8570771803211032
dispersion,0.25,133,3.688859379815856,3.3723872416047294,0.9656923611155578,0.03430763888444218,29.148027451502955,0.6063602960159202,0.1353370422332569,0.07584482017034988,18.955203921644483,13.184816019788407,0.3017588149555491,0.5051737599070354,0.7429259772189118,0.9241551798296501,0.9760278588788738,0.992126364652974,3.2183205676532207
dispersion,0.25,134,3.6071676622212054,3.1889150842823146,0.9587834368117469,0.04121656318825312,24.26209083548673,0.5420325777146604,0.2313876161842228,0.11120179141070415,13.87319375171682,8.992660885351,0.27254750346885626,0.4612459528478726,0.6924758036908696,0.8887982085892958,0.9562082861823521,0.9817895270226593,3.096362219236296
dispersion,0.25,135,3.8532335525164134,3.3727135163155526,0.9657035530045994,0.0342964469954006,29.157539267378866,0.5255961633133951,0.39655280979588525,0.18757861110345625,12.809774226866743,5.331098221259697,0.25796241058622327,0.4289243654557098,0.6318977658937863,0.8124213888965437,0.8918320162449198,0.93461435366084,2.87082114608467
dispersion,0.25,136,3.721735116316346,3.2705397103898,0.9620140798539992,0.03798592014600082,26.325543679248067,0.5450094163365661,0.2390546620999898,0.11573314901831887,14.075028264886448,8.640566756217051,0.2726704529527174,0.4599704168814118,0.6886067424051773,0.8842668509816811,0.9531622862718192,0.9800267400485716,3.084554083650378
dispersion,0.25,137,3.8146257002640045,3.4676252296061176,0.9688089857235004,0.031191014276499642,32.06051560668232,0.6086476986754219,0.16370698569512507,0.08614732907019484,19.16675090249222,11.608020942647876,0.30079090261343544,0.5011743377297385,0.7337494166711519,0.9138526709298052,0.9693505885149316,0.9885690543016873,3.1909379514009553
dispersion,0.25,138,3.5316791965377674,2.7256581087494007,0.9344969196203249,0.06550308037967507,15.266457610904576,0.305344667140838,0.6939313717102873,0.4911521348033476,4.399722918590903,2.036029020621869,0.14924363959900555,0.248737507188301,0.3729739798521138,0.5088478651966524,0.5968040143854763,0.6653832723942259,1.848661475763691
dispersion,0.25,139,3.6234685652443797,3.2331978984211998,0.9605688000215085,0.03943119997849154,25.360628145870347,0.5567881538728006,0.21742668583306737,0.1082440987087114,14.902857501415882,9.238378922540935,0.27881956940345454,0.4699031488044788,0.7004342190057782,0.8917559012912886,0.9568474018263458,0.9818523440640402,3.110773712556531
dispersion,0.25,140,3.6191824280886014,3.187780840306291,0.9587366606504635,0.04126333934953655,24.234587305915834,0.5349833097193253,0.24228812855836074,0.12173628598128813,13.406708412057084,8.214477646818535,0.26860137127929107,0.4541897668886581,0.6818620814168698,0.8782637140187118,0.9489550993749728,0.9774836629753583,3.0648287113470856
dispersion,0.25,141,3.6837881429321753,3.315285732367305,0.9636763317533059,0.03632366824669407,27.53025914696778,0.5778849362659674,0.174076164094819,0.09469928156351871,16.509157052184765,10.559742201732108,0.28829650509616456,0.4842234142465207,0.7175362732414348,0.9053007184364813,0.9654212649998496,0.9868007024955178,3.155932446231652
dispersion,0.25,142,3.612744162122458,3.0871906579899435,0.9543700353151943,0.04562996468480568,21.91542349216343,0.4815645068221669,0.24381789437836726,0.15956231486260714,10.345643995602801,6.2671439735695795,0.24269830465772735,0.4131847995863017,0.6313034074200317,0.8404376851373929,0.9274375995076072,0.9663453949190879,2.940144413678863
dispersion,0.25,143,3.43931200839419,2.9740891744794693,0.9489060495092123,0.05109395049078772,19.571788644142543,0.4684944256913361,0.4263553943025151,0.2109155283602383,9.709930570143573,4.741234596496971,0.23520434033310011,0.3980707172521837,0.600606303173733,0.7890844716397617,0.8737625576067845,0.9204493465831993,2.7816040339712895
dispersion,0.25,144,3.7160433005798574,3.2963977165884657,0.9629837293828472,0.03701627061715284,27.015147213036272,0.556487646625674,0.2083753699494325,0.11113059538951142,14.881143921949109,8.9984220501565,0.2777627305887631,0.4673794616082879,0.6964267877084919,0.8888694046104886,0.9555761918719939,0.9814131680003781,3.102180252014339
dispersion,0.25,145,3.8838332218006126,3.4562412078682168,0.9684518777330238,0.03154812226697622,31.697607595706046,0.5878450114895388,0.18186511925314633,0.09157072375843209,17.3265808253085,10.92052087125627,0.29165994482984803,0.4882761165978631,0.7213663249887471,0.9084292762415679,0.9675358032670126,0.9879787522418139,3.1669977293027087
dispersion,0.25,146,3.633806102390671,2.991215376485508,0.9497736443187694,0.05022635568123062,19.909865775383658,0.3918740065671491,0.6029665666119618,0.37420953149051644,6.6951577384958725,2.672299649923115,0.1915936840687522,0.31830385298143493,0.47171332676899336,0.6257904685094835,0.7156262347964251,0.7803578653920715,2.2526429969639157
dispersion,0.25,147,3.7051429416495196,3.318740986611268,0.9638016226815141,0.03619837731848581,27.625547720043564,0.5754546368995217,0.18325493438452967,0.09699570479851023,16.315626242150568,10.309734869985284,0.28712574891565024,0.48235257312426993,0.7150677800535417,0.9030042952014897,0.9638225456625839,0.9858381976264239,3.1487104268679555
dispersion,0.25,148,3.5498055762876053,3.109837046479996,0.9553917761848625,0.04460822381513747,22.41739111030543,0.5257147400490131,0.19220055756667231,0.11119379201110124,12.817146296107733,8.993307826934826,0.2660424137524805,0.4528452509870693,0.6860719924964652,0.8888062079888988,0.9584988427997316,0.9840249961424744,3.0901991157904876
dispersion,0.25,149,3.652508142085418,3.2487694095024793,0.9611780476256073,0.038821952374392704,25.7586220897943,0.5587301738975635,0.18423879012178587,0.10007003142739193,15.043946932503324,9.993001758229411,0.2801412148004765,0.4727797988203829,0.7062818824342199,0.8999299685726081,0.9635591312692903,0.9862485289408327,3.133652504395742
dispersion,0.25,150,3.7433749264909046,3.416162803703215,0.9671617998882615,0.03283820011173853,30.45233894054089,0.6083249178793125,0.17760720114981982,0.0830663820426666,19.136756539082896,12.038564524049638,0.3015644447832889,0.5033470921637944,0.7376263599456498,0.9169336179573334,0.9707456424000311,0.9890441963467725,3.1995673992472335
dispersion,0.25,151,3.834167403505499,3.4410965247766487,0.9679704551243484,0.03202954487565156,31.221174196582346,0.5968643044638776,0.17920692416548775,0.08566522212348096,18.1016603971225,11.673348591317065,0.29623352096717603,0.49558458305616515,0.7301353178454657,0.9143347778765191,0.9705468130015883,0.9893778542235759,3.1870746052618504
dispersion,0.25,152,3.7665309746186453,3.385056885647479,0.966124284751134,0.03387571524886602,29.51967191404011,0.5887236128544752,0.15967367403116886,0.08699186060882491,17.400601709946994,11.495328333034353,0.2930389794937114,0.49140178015386904,0.7264917238684103,0.9130081393911751,0.9703185342657867,0.9894679175878068,3.180464837783302
dispersion,0.25,153,3.5962139098773127,3.040718865022911,0.9521994849779517,0.04780051502204834,20.920276686113567,0.4443447183537796,0.4653590104146626,0.2535136895033868,8.636298019795145,3.9445601614607897,0.22092270580106277,0.37194063270214084,0.5605134267663587,0.7464863104966132,0.8393941274026471,0.8944360768671744,2.648191960121185
dispersion,0.25,154,3.6574623732681397,3.210403462181713,0.9596596658109892,0.04034033418901088,24.789085665839263,0.518809961988947,0.34916348679909653,0.16320928055285214,12.394857102664103,6.127102555765323,0.25814072903049223,0.43365465122754954,0.6469184271840869,0.8367907194471479,0.9149031227033004,0.9530519159724196,2.9405642969926773
dispersion,0.25,155,3.768828299120896,3.4761378327263452,0.9690733755296401,0.030926624470359855,32.33459897824834,0.6267420905159132,0.21661092554536435,0.08218472814893428,20.925564448605137,12.167710747765822,0.3090232111419339,0.5131139331193275,0.7454060921340485,0.9178152718510657,0.9690898957635623,0.9872869679105033,3.2092767483756477
dispersion,0.25,156,3.764282346604709,3.3302663172842153,0.9642164259856825,0.035783574014317504,27.945783157374336,0.5515166197695854,0.3044099294857347,0.1329968163662445,14.526511077142526,7.5189769749541675,0.2737115467446748,0.4585075449987057,0.6795718389915952,0.8670031836337555,0.9371125298268745,0.968177799685235,3.0382517086076275
dispersion,0.25,157,3.564235616256052,3.085212915848326,0.9542797017122747,0.045720298287725294,21.872123268024524,0.4967861323301553,0.3347934586280667,0.15875081069148042,11.138653414275733,6.2991804302871905,0.2501014244418478,0.42443697743793063,0.6425486724674027,0.8412491893085196,0.920993784518261,0.9580448286762338,2.9448661151651354
dispersion,0.25,158,3.8132625638667563,3.476636333991585,0.9690887886490193,0.030911211350980718,32.3507218350484,0.6233202448946835,0.14287809336716717,0.07010017335746176,20.581007661329476,14.26529995725832,0.30883385669340846,0.5151296010356163,0.7531720545030425,0.9298998266425382,0.9784772715543834,0.9930515805007489,3.240163993886286
dispersion,0.25,159,3.5344700047166935,3.0453030486132833,0.9524181098234507,0.047581890176549374,21.016399228562523,0.47018691336720253,0.4048169918224262,0.20633662900216607,9.789996836011516,4.846449245758989,0.23519743991926367,0.3974876619054313,0.6003880334902849,0.7936633709978339,0.881613038154811,0.9287236125054027,2.7977864737174123
dispersion,0.25,160,3.700270328614707,3.123640251863517,0.9560032825767324,0.043996717423267585,22.728968399609037,0.4566725098275825,0.45310293748654573,0.2389703849708232,9.168638833929862,4.184618943983765,0.2267529196567697,0.3814601116068742,0.5740471301376969,0.7610296150291768,0.8513966399472274,0.903587986153672,2.694491367423283
dispersion,0.25,161,3.775989137651154,3.402327314294444,0.9667043098166271,0.033295690183372875,30.033917137400195,0.5847816543474386,0.2550334846842758,0.10568433961301549,17.0709516427077,9.462139837006141,0.28955005497949404,0.4835200178484129,0.7113482601041998,0.8943156603869845,0.9558312583758918,0.980079444230655,3.127405356394382
dispersion,0.25,162,3.5319781934810357,3.0193117640285534,0.9511651833236028,0.04883481667639719,20.4771936920836,0.47215637812396677,0.37623023790728927,0.18605181463364,9.883997507589568,5.374846797216834,0.23795338453911452,0.4045118014056699,0.6151990956568197,0.8139481853663599,0.8994455828629774,0.9423720822220242,2.8571594027448692
dispersion,0.25,163,3.5826544677610985,3.0087899521618247,0.950648639848828,0.049351360151172,20.26286604739569,0.43408089340487466,0.46785377595634764,0.25572679805960413,8.216740781080587,3.910423184381805,0.21653598299881183,0.36589185252560097,0.555011759528971,0.7442732019403959,0.8383692983867271,0.8935748350171469,2.6370321779292283
dispersion,0.25,164,3.770215141295421,3.3262628889045707,0.9640728818673703,0.03592711813262971,27.83412786709861,0.5432870505975216,0.3549364521274268,0.15489380273945455,13.957893792584079,6.456036215226059,0.26877206265308295,0.44898833192129084,0.6629298575830396,0.8451061972605455,0.9175404585653044,0.9532423509784226,2.972028864636095
dispersion,0.25,165,3.626052237132946,3.2078882803584343,0.9595580748293533,0.04044192517064671,24.726814952068324,0.550721248826512,0.1713812246585427,0.10107981343301257,14.470558923898452,9.893172197658616,0.27702243703695295,0.4687840570922135,0.7030283230398664,0.8989201865669875,0.9633911887499952,0.9862769695055228,3.1277707330184623
dispersion,0.25,166,3.6644516641230642,3.2953601621267357,0.9629453030548549,0.03705469694514507,26.987132062646477,0.577957220296092,0.17366991024634076,0.09040937461173049,16.514948230258664,11.060799881589396,0.2890263297169009,0.4862591314840127,0.7216317480907045,0.9095906253882695,0.9680218406295079,0.9880725583979009,3.167476313020486
dispersion,0.25,167,3.554492290101347,2.977588364032093,0.949084524485976,0.05091547551402394,19.640394004069442,0.44697809368331376,0.39856238503626956,0.21011958759447566,8.74735385324663,4.759194568428191,0.22551900728263896,0.3843300876198752,0.5885780843113675,0.7898804124055243,0.8819470652963438,0.9302891650276812,2.7789091581273473
dispersion,0.25,168,3.653142073184293,3.1995074900439153,0.9592177152857683,0.04078228471423177,24.520450656630477,0.5340380031093834,0.22453317797610817,0.11914055184765446,13.345357254614736,8.39344777652788,0.2683035707856445,0.45407534477814115,0.6828037598722334,0.8808594481523455,0.9516019727850435,0.9794909517116921,3.0716638636856244
dispersion,0.25,169,3.7114573654593577,3.338088861010494,0.9644952525696866,0.035504747430313344,28.16524753380414,0.5827065569741715,0.20404670189806584,0.09328807606851204,16.899936244769755,10.71948358400688,0.29043920664867173,0.48735438776337225,0.7207842248911602,0.9067119239314879,0.9655454049427826,0.9864793970161704,3.1614528931241583
dispersion,0.25,170,3.718114845050649,3.4168162140780645,0.9671832497003778,0.03281675029962219,30.472243316897906,0.6248226529059883,0.1810548166360851,0.0698117716877291,20.73158580272177,14.324231799660389,0.31019879396046734,0.5176602210938662,0.7559733442207508,0.9301882283122709,0.9774818893174676,0.9920296503699257,3.242337232380581
dispersion,0.25,171,3.8914716078543607,3.5703053788636208,0.971852743209581,0.028147256790418976,35.527440824725545,0.6409294575885747,0.12485431890728922,0.06848623756722497,22.416765198075225,14.601473748918043,0.31543280057513445,0.5232494297226659,0.7592463076756107,0.9315137624327751,0.9787892289559933,0.9931290002480346,3.251378958559277
dispersion,0.25,172,3.756066323265855,3.359206808476714,0.9652371784125261,0.034762821587473874,28.7663645910809,0.5783942042968646,0.18360005290326242,0.09404564757148905,16.550001355461948,10.633134289812268,0.28812720940483993,0.4836911981289389,0.7170178675417609,0.905954352428511,0.966384297405584,0.987493002330345,3.15726455330515
dispersion,0.25,173,3.5322541737381297,3.0959173241795996,0.9547665003601395,0.04523349963986042,22.107508991383973,0.5057090991938992,0.27427693085979643,0.15224463904308233,11.631487426708482,6.568375781803516,0.2538979996030809,0.42979187817226283,0.648470365334958,0.8477553609569177,0.9282624434423605,0.9649405274724279,2.9694872963520793
dispersion,0.25,174,3.743061061111756,3.4006831222957365,0.9666495202793197,0.03335047972068023,29.984576185267944,0.5963849659875796,0.21540130840734475,0.09420230077458441,18.059609112318217,10.615451977047655,0.295501219045472,0.4933498037407782,0.7243949864998671,0.9057976992254155,0.963751893692475,0.9851013712022276,3.164277999558065
