fold,cell_type,feature,coefficient,abs_coefficient
2,CD4 T,program_apg_d_2_25,0.553274663420874,0.553274663420874
2,CD4 T,program_apg_d_2_5,0.6303142211016001,0.6303142211016001
2,CD4 T,program_apg_d_3_0,0.5947008930048323,0.5947008930048323
2,CD4 T,program_apg_d_4_0,0.20063043638676406,0.20063043638676406
2,CD4 T,program_apg_d_5_0,-0.10696321061357282,0.10696321061357282
2,CD4 T,program_apg_d_6_0,-0.1498043049326334,0.1498043049326334
2,CD4 T,program_apg_integrated_2_6,0.10635128367635685,0.10635128367635685
2,CD8 T,shannon,-0.7660540612070087,0.7660540612070087
2,CD8 T,renyi2,-0.3184638120202707,0.3184638120202707
2,CD8 T,simpson,-0.3094885891133236,0.3094885891133236
2,CD8 T,hhi,0.3094885891165532,0.3094885891165532
2,CD8 T,participation,-0.11029802085928643,0.11029802085928643
2,CD8 T,gini,0.35729566093306014,0.35729566093306014
2,CD8 T,detected,-0.943741380771309,0.943741380771309
2,CD8 T,program_shannon,-0.12769176500913512,0.12769176500913512
2,CD8 T,program_renyi2,0.9010364573009774,0.9010364573009774
2,CD8 T,program_simpson,-0.31571207090695125,0.31571207090695125
2,CD8 T,program_hhi,0.31572169547385376,0.31572169547385376
2,CD8 T,program_participation,1.68610023969599,1.68610023969599
2,CD8 T,program_gini,0.6507457187671585,0.6507457187671585
2,CD8 T,program_detected,0.0,0.0
2,CD8 T,apg_entropy_norm,0.5395238575258707,0.5395238575258707
2,CD8 T,apg_cmax,0.5236570051727863,0.5236570051727863
2,CD8 T,apg_c2,-0.6944555419932403,0.6944555419932403
2,CD8 T,apg_neff,0.40627131871093136,0.40627131871093136
2,CD8 T,apg_pr,-2.1101754553525103,2.1101754553525103
2,CD8 T,apg_d_2_25,0.6970970652801867,0.6970970652801867
2,CD8 T,apg_d_2_5,0.8203274636666201,0.8203274636666201
2,CD8 T,apg_d_3_0,0.9456207661831832,0.9456207661831832
2,CD8 T,apg_d_4_0,0.6944555419829558,0.6944555419829558
2,CD8 T,apg_d_5_0,-0.0003532562066492131,0.0003532562066492131
2,CD8 T,apg_d_6_0,-0.6230922502045285,0.6230922502045285
2,CD8 T,apg_integrated_2_6,0.8199581894946134,0.8199581894946134
2,CD8 T,program_apg_entropy_norm,1.1052078225724205,1.1052078225724205
2,CD8 T,program_apg_cmax,0.0699353897422746,0.0699353897422746
2,CD8 T,program_apg_c2,0.10218168596474433,0.10218168596474433
2,CD8 T,program_apg_neff,-0.5476816472560375,0.5476816472560375
2,CD8 T,program_apg_pr,-2.889997303335332,2.889997303335332
2,CD8 T,program_apg_d_2_25,0.9140592077387935,0.9140592077387935
2,CD8 T,program_apg_d_2_5,0.7173409907846562,0.7173409907846562
2,CD8 T,program_apg_d_3_0,0.361848443275738,0.361848443275738
2,CD8 T,program_apg_d_4_0,-0.10218369082917456,0.10218369082917456
2,CD8 T,program_apg_d_5_0,-0.3371871580405383,0.3371871580405383
2,CD8 T,program_apg_d_6_0,-0.5044609615853726,0.5044609615853726
2,CD8 T,program_apg_integrated_2_6,-0.14787879604019774,0.14787879604019774
2,Dendritic,shannon,1.1600610974472312,1.1600610974472312
2,Dendritic,renyi2,0.6360611557194442,0.6360611557194442
2,Dendritic,simpson,-2.068620352875393,2.068620352875393
2,Dendritic,hhi,2.068620352875805,2.068620352875805
2,Dendritic,participation,0.035611192383769655,0.035611192383769655
2,Dendritic,gini,-0.09748797590806114,0.09748797590806114
2,Dendritic,detected,2.414222394966329,2.414222394966329
2,Dendritic,program_shannon,1.2650407422637515,1.2650407422637515
2,Dendritic,program_renyi2,-0.5074222938855608,0.5074222938855608
2,Dendritic,program_simpson,-0.319126792606132,0.319126792606132
2,Dendritic,program_hhi,0.3191282324296764,0.3191282324296764
2,Dendritic,program_participation,-1.9425970326471993,1.9425970326471993
2,Dendritic,program_gini,0.09474331302716438,0.09474331302716438
2,Dendritic,program_detected,0.0,0.0
2,Dendritic,apg_entropy_norm,-0.2024395465362236,0.2024395465362236
2,Dendritic,apg_cmax,-0.4173860371509983,0.4173860371509983
2,Dendritic,apg_c2,-1.2532630607535642,1.2532630607535642
2,Dendritic,apg_neff,-2.5140832176329715,2.5140832176329715
2,Dendritic,apg_pr,-0.6003207543658824,0.6003207543658824
2,Dendritic,apg_d_2_25,-0.2674907897080104,0.2674907897080104
2,Dendritic,apg_d_2_5,-0.22572201948038664,0.22572201948038664
2,Dendritic,apg_d_3_0,0.1248677838251538,0.1248677838251538
2,Dendritic,apg_d_4_0,1.2532630607456037,1.2532630607456037
2,Dendritic,apg_d_5_0,1.556320360817832,1.556320360817832
2,Dendritic,apg_d_6_0,-0.182617713382126,0.182617713382126
2,Dendritic,apg_integrated_2_6,-0.053432362171652766,0.053432362171652766
2,Dendritic,program_apg_entropy_norm,0.16128347876910562,0.16128347876910562
2,Dendritic,program_apg_cmax,5.397084960900584,5.397084960900584
2,Dendritic,program_apg_c2,-1.2371536143973914,1.2371536143973914
2,Dendritic,program_apg_neff,1.047620999926358,1.047620999926358
2,Dendritic,program_apg_pr,0.7460429858231904,0.7460429858231904
2,Dendritic,program_apg_d_2_25,0.7032157759312174,0.7032157759312174
2,Dendritic,program_apg_d_2_5,1.1463507996780067,1.1463507996780067
2,Dendritic,program_apg_d_3_0,1.640102932414122,1.640102932414122
2,Dendritic,program_apg_d_4_0,1.2371536866189523,1.2371536866189523
2,Dendritic,program_apg_d_5_0,-0.16053289201459034,0.16053289201459034
2,Dendritic,program_apg_d_6_0,-1.8151587358786716,1.8151587358786716
2,Dendritic,program_apg_integrated_2_6,0.23661047665741125,0.23661047665741125
2,FCGR3A monocyte,shannon,0.7866872036166855,0.7866872036166855
2,FCGR3A monocyte,renyi2,0.4008648430157994,0.4008648430157994
2,FCGR3A monocyte,simpson,1.1042864274808382,1.1042864274808382
2,FCGR3A monocyte,hhi,-1.104286427478796,1.104286427478796
2,FCGR3A monocyte,participation,0.30107664680069207,0.30107664680069207
2,FCGR3A monocyte,gini,3.5724601635628317,3.5724601635628317
2,FCGR3A monocyte,detected,-0.7676172056518085,0.7676172056518085
2,FCGR3A monocyte,program_shannon,1.8291399031660014,1.8291399031660014
2,FCGR3A monocyte,program_renyi2,0.737380908479312,0.737380908479312
2,FCGR3A monocyte,program_simpson,-0.4696493418642413,0.4696493418642413
2,FCGR3A monocyte,program_hhi,0.4696533939969891,0.4696533939969891
2,FCGR3A monocyte,program_participation,0.02382317518268977,0.02382317518268977
2,FCGR3A monocyte,program_gini,1.4658055531315768,1.4658055531315768
2,FCGR3A monocyte,program_detected,0.0,0.0
2,FCGR3A monocyte,apg_entropy_norm,-0.12806928767607728,0.12806928767607728
2,FCGR3A monocyte,apg_cmax,0.3721856453318536,0.3721856453318536
2,FCGR3A monocyte,apg_c2,1.2591139965980152,1.2591139965980152
2,FCGR3A monocyte,apg_neff,1.9983687374659245,1.9983687374659245
2,FCGR3A monocyte,apg_pr,4.028936532707305,4.028936532707305
2,FCGR3A monocyte,apg_d_2_25,-0.3842710587924067,0.3842710587924067
2,FCGR3A monocyte,apg_d_2_5,-0.6316446929665537,0.6316446929665537
2,FCGR3A monocyte,apg_d_3_0,-1.0385798256908236,1.0385798256908236
2,FCGR3A monocyte,apg_d_4_0,-1.2591139966020863,1.2591139966020863
2,FCGR3A monocyte,apg_d_5_0,-0.5329719353291599,0.5329719353291599
2,FCGR3A monocyte,apg_d_6_0,1.173158426204797,1.173158426204797
2,FCGR3A monocyte,apg_integrated_2_6,-0.7236120176530874,0.7236120176530874
2,FCGR3A monocyte,program_apg_entropy_norm,0.1438645152633727,0.1438645152633727
2,FCGR3A monocyte,program_apg_cmax,2.718070587604169,2.718070587604169
2,FCGR3A monocyte,program_apg_c2,-0.19281451583226406,0.19281451583226406
2,FCGR3A monocyte,program_apg_neff,-0.5366371441097872,0.5366371441097872
2,FCGR3A monocyte,program_apg_pr,2.808801467606719,2.808801467606719
2,FCGR3A monocyte,program_apg_d_2_25,0.41524503729726436,0.41524503729726436
2,FCGR3A monocyte,program_apg_d_2_5,0.6128396620471757,0.6128396620471757
2,FCGR3A monocyte,program_apg_d_3_0,0.7357897151778405,0.7357897151778405
2,FCGR3A monocyte,program_apg_d_4_0,0.1928103998029852,0.1928103998029852
2,FCGR3A monocyte,program_apg_d_5_0,-0.6832152205338673,0.6832152205338673
2,FCGR3A monocyte,program_apg_d_6_0,-1.4091721202400065,1.4091721202400065
2,FCGR3A monocyte,program_apg_integrated_2_6,-0.31141520592759087,0.31141520592759087
2,NK,shannon,-1.5969604583946928,1.5969604583946928
2,NK,renyi2,-0.8227312372172773,0.8227312372172773
2,NK,simpson,-1.639224459071254,1.639224459071254
2,NK,hhi,1.639224459076555,1.639224459076555
2,NK,participation,-0.6906169444188447,0.6906169444188447
2,NK,gini,-2.9922992593873077,2.9922992593873077
2,NK,detected,-1.7022851257506826,1.7022851257506826
2,NK,program_shannon,2.821283961763808,2.821283961763808
2,NK,program_renyi2,0.9863184108032075,0.9863184108032075
2,NK,program_simpson,-0.05159801128461787,0.05159801128461787
2,NK,program_hhi,0.05160121447581918,0.05160121447581918
2,NK,program_participation,1.7609977444264389,1.7609977444264389
2,NK,program_gini,1.9850021035892442,1.9850021035892442
2,NK,program_detected,0.0,0.0
2,NK,apg_entropy_norm,0.4728642198241975,0.4728642198241975
2,NK,apg_cmax,1.1658564949605612,1.1658564949605612
2,NK,apg_c2,-1.558657829015112,1.558657829015112
2,NK,apg_neff,-0.42033412506188816,0.42033412506188816
2,NK,apg_pr,-1.8825770371173327,1.8825770371173327
2,NK,apg_d_2_25,0.724433976000667,0.724433976000667
2,NK,apg_d_2_5,0.9533907915645486,0.9533907915645486
2,NK,apg_d_3_0,1.3201202174561886,1.3201202174561886
2,NK,apg_d_4_0,1.5586578290087882,1.5586578290087882
2,NK,apg_d_5_0,1.0407240701100853,1.0407240701100853
2,NK,apg_d_6_0,-0.07657748592483656,0.07657748592483656
2,NK,apg_integrated_2_6,1.0378471841172323,1.0378471841172323
2,NK,program_apg_entropy_norm,-1.319027053987511,1.319027053987511
2,NK,program_apg_cmax,-1.5009580777398044,1.5009580777398044
2,NK,program_apg_c2,-0.8664294144523672,0.8664294144523672
2,NK,program_apg_neff,-1.9224897889529928,1.9224897889529928
2,NK,program_apg_pr,-2.4038570009419424,2.4038570009419424
2,NK,program_apg_d_2_25,-1.2965820248924211,1.2965820248924211
2,NK,program_apg_d_2_5,-1.1135454107688687,1.1135454107688687
2,NK,program_apg_d_3_0,-0.4922923274676941,0.4922923274676941
2,NK,program_apg_d_4_0,0.8664282105861254,0.8664282105861254
2,NK,program_apg_d_5_0,1.7937539560978157,1.7937539560978157
2,NK,program_apg_d_6_0,2.296664743760366,2.296664743760366
2,NK,program_apg_integrated_2_6,1.1586499394930987,1.1586499394930987
2,Platelet,shannon,-1.1463049504704839,1.1463049504704839
2,Platelet,renyi2,-0.7014871450892886,0.7014871450892886
2,Platelet,simpson,1.0977235131758916,1.0977235131758916
2,Platelet,hhi,-1.097723513176394,1.097723513176394
2,Platelet,participation,-0.2641260652545157,0.2641260652545157
2,Platelet,gini,-0.5558723294150274,0.5558723294150274
2,Platelet,detected,-0.9826098117805125,0.9826098117805125
2,Platelet,program_shannon,-0.8221885547763628,0.8221885547763628
2,Platelet,program_renyi2,0.11571201733204758,0.11571201733204758
2,Platelet,program_simpson,0.10416182816035305,0.10416182816035305
2,Platelet,program_hhi,-0.1041718735387062,0.1041718735387062
2,Platelet,program_participation,-2.928570053757402,2.928570053757402
2,Platelet,program_gini,-1.5764785613719088,1.5764785613719088
2,Platelet,program_detected,0.0,0.0
2,Platelet,apg_entropy_norm,0.07531863399844133,0.07531863399844133
2,Platelet,apg_cmax,0.24689030313765856,0.24689030313765856
2,Platelet,apg_c2,-0.3493004976631798,0.3493004976631798
2,Platelet,apg_neff,0.601222893043567,0.601222893043567
2,Platelet,apg_pr,-0.07697985795891708,0.07697985795891708
2,Platelet,apg_d_2_25,0.3055730410611271,0.3055730410611271
2,Platelet,apg_d_2_5,0.4860666817251422,0.4860666817251422
2,Platelet,apg_d_3_0,0.6723253488250049,0.6723253488250049
2,Platelet,apg_d_4_0,0.34930049766742094,0.34930049766742094
2,Platelet,apg_d_5_0,-0.6709652728747513,0.6709652728747513
2,Platelet,apg_d_6_0,-2.068450355496839,2.068450355496839
2,Platelet,apg_integrated_2_6,0.4873711751576541,0.4873711751576541
2,Platelet,program_apg_entropy_norm,1.7055194174532757,1.7055194174532757
2,Platelet,program_apg_cmax,2.1400211993605174,2.1400211993605174
2,Platelet,program_apg_c2,0.23442470726402553,0.23442470726402553
2,Platelet,program_apg_neff,-1.8473850311265654,1.8473850311265654
2,Platelet,program_apg_pr,1.6296011083314776,1.6296011083314776
2,Platelet,program_apg_d_2_25,1.991374533989795,1.991374533989795
2,Platelet,program_apg_d_2_5,2.0145765547691807,2.0145765547691807
2,Platelet,program_apg_d_3_0,1.5092631141289137,1.5092631141289137
2,Platelet,program_apg_d_4_0,-0.23442504043904572,0.23442504043904572
2,Platelet,program_apg_d_5_0,-1.4458256087077859,1.4458256087077859
2,Platelet,program_apg_d_6_0,-1.6504405935216886,1.6504405935216886
2,Platelet,program_apg_integrated_2_6,-0.5552608806661458,0.5552608806661458
3,B cell,shannon,-0.3617618775173089,0.3617618775173089
3,B cell,renyi2,-0.5588263770605225,0.5588263770605225
3,B cell,simpson,3.350002557422509,3.350002557422509
3,B cell,hhi,-3.350002557422758,3.350002557422758
3,B cell,participation,0.9859549049882461,0.9859549049882461
3,B cell,gini,0.945110967536544,0.945110967536544
3,B cell,detected,-0.22788155978636718,0.22788155978636718
3,B cell,program_shannon,-2.6410485657351046,2.6410485657351046
3,B cell,program_renyi2,-1.305436437541084,1.305436437541084
3,B cell,program_simpson,0.9478588766367662,0.9478588766367662
3,B cell,program_hhi,-0.9478666910299839,0.9478666910299839
3,B cell,program_participation,0.9900029532257428,0.9900029532257428
3,B cell,program_gini,-1.430920241152217,1.430920241152217
3,B cell,program_detected,0.0,0.0
3,B cell,apg_entropy_norm,-0.8649030494901985,0.8649030494901985
3,B cell,apg_cmax,0.1590178451378492,0.1590178451378492
3,B cell,apg_c2,1.6188377604594564,1.6188377604594564
3,B cell,apg_neff,2.022527222486338,2.022527222486338
3,B cell,apg_pr,1.7242080762600158,1.7242080762600158
3,B cell,apg_d_2_25,-0.9975705245836952,0.9975705245836952
3,B cell,apg_d_2_5,-1.1342934929925725,1.1342934929925725
3,B cell,apg_d_3_0,-1.3940301303336307,1.3940301303336307
3,B cell,apg_d_4_0,-1.6188377604607567,1.6188377604607567
3,B cell,apg_d_5_0,-0.9080993432456276,0.9080993432456276
3,B cell,apg_d_6_0,1.3368230193943795,1.3368230193943795
3,B cell,apg_integrated_2_6,-1.202608827411926,1.202608827411926
3,B cell,program_apg_entropy_norm,-0.8175192156643567,0.8175192156643567
3,B cell,program_apg_cmax,1.3156610791684824,1.3156610791684824
3,B cell,program_apg_c2,-0.3131051502987554,0.3131051502987554
3,B cell,program_apg_neff,-1.9828945030913607,1.9828945030913607
3,B cell,program_apg_pr,-0.4388654280962277,0.4388654280962277
3,B cell,program_apg_d_2_25,-0.8162340002889854,0.8162340002889854
3,B cell,program_apg_d_2_5,-0.8059959602745066,0.8059959602745066
3,B cell,program_apg_d_3_0,-0.650008788289116,0.650008788289116
3,B cell,program_apg_d_4_0,0.31310368816008205,0.31310368816008205
3,B cell,program_apg_d_5_0,1.6913706938123807,1.6913706938123807
3,B cell,program_apg_d_6_0,3.015307532971852,3.015307532971852
3,B cell,program_apg_integrated_2_6,1.0983615977148946,1.0983615977148946
3,CD14 monocyte,shannon,1.5516082655407166,1.5516082655407166
3,CD14 monocyte,renyi2,1.2545077882526339,1.2545077882526339
3,CD14 monocyte,simpson,-1.5608444615182324,1.5608444615182324
3,CD14 monocyte,hhi,1.5608444615181332,1.5608444615181332
3,CD14 monocyte,participation,-0.07254985398445274,0.07254985398445274
3,CD14 monocyte,gini,0.9573317468984682,0.9573317468984682
3,CD14 monocyte,detected,-0.3717179923368192,0.3717179923368192
3,CD14 monocyte,program_shannon,0.5617584355901086,0.5617584355901086
3,CD14 monocyte,program_renyi2,1.4180916592133692,1.4180916592133692
3,CD14 monocyte,program_simpson,0.23509341174417714,0.23509341174417714
3,CD14 monocyte,program_hhi,-0.23508431135684055,0.23508431135684055
3,CD14 monocyte,program_participation,0.10196671760663178,0.10196671760663178
3,CD14 monocyte,program_gini,1.789985972714866,1.789985972714866
3,CD14 monocyte,program_detected,0.0,0.0
3,CD14 monocyte,apg_entropy_norm,0.5878398460193189,0.5878398460193189
3,CD14 monocyte,apg_cmax,-1.0375700441774778,1.0375700441774778
3,CD14 monocyte,apg_c2,1.332350698112855,1.332350698112855
3,CD14 monocyte,apg_neff,0.09176611520660746,0.09176611520660746
3,CD14 monocyte,apg_pr,-0.4139974093131431,0.4139974093131431
3,CD14 monocyte,apg_d_2_25,0.2598775369252413,0.2598775369252413
3,CD14 monocyte,apg_d_2_5,-0.09183718778781949,0.09183718778781949
3,CD14 monocyte,apg_d_3_0,-0.7602400447664345,0.7602400447664345
3,CD14 monocyte,apg_d_4_0,-1.3323506981088364,1.3323506981088364
3,CD14 monocyte,apg_d_5_0,-0.19455683702529616,0.19455683702529616
3,CD14 monocyte,apg_d_6_0,2.6761758865110603,2.6761758865110603
3,CD14 monocyte,apg_integrated_2_6,-0.2657323217340745,0.2657323217340745
3,CD14 monocyte,program_apg_entropy_norm,0.2886421663058501,0.2886421663058501
3,CD14 monocyte,program_apg_cmax,0.4278942003404737,0.4278942003404737
3,CD14 monocyte,program_apg_c2,-0.05611872727709236,0.05611872727709236
3,CD14 monocyte,program_apg_neff,0.4659906516567257,0.4659906516567257
3,CD14 monocyte,program_apg_pr,0.7439332304504779,0.7439332304504779
3,CD14 monocyte,program_apg_d_2_25,0.047062482724895154,0.047062482724895154
3,CD14 monocyte,program_apg_d_2_5,-0.08594719932945448,0.08594719932945448
3,CD14 monocyte,program_apg_d_3_0,-0.12084784196116334,0.12084784196116334
3,CD14 monocyte,program_apg_d_4_0,0.05611926673682242,0.05611926673682242
3,CD14 monocyte,program_apg_d_5_0,-0.09389475853913837,0.09389475853913837
3,CD14 monocyte,program_apg_d_6_0,-0.6978741379312928,0.6978741379312928
3,CD14 monocyte,program_apg_integrated_2_6,-0.16581115822488807,0.16581115822488807
3,CD4 T,shannon,0.7341819568320777,0.7341819568320777
3,CD4 T,renyi2,0.6674006981705214,0.6674006981705214
3,CD4 T,simpson,0.680675349466843,0.680675349466843
3,CD4 T,hhi,-0.6806753494695245,0.6806753494695245
3,CD4 T,participation,-0.0898678711727406,0.0898678711727406
3,CD4 T,gini,0.4060280985674665,0.4060280985674665
3,CD4 T,detected,-0.9226636473069199,0.9226636473069199
3,CD4 T,program_shannon,0.7816391760540562,0.7816391760540562
3,CD4 T,program_renyi2,-0.34014845367536795,0.34014845367536795
3,CD4 T,program_simpson,0.05009277709927942,0.05009277709927942
3,CD4 T,program_hhi,-0.050096331867060105,0.050096331867060105
3,CD4 T,program_participation,0.03842786597180451,0.03842786597180451
3,CD4 T,program_gini,1.177902401696511,1.177902401696511
3,CD4 T,program_detected,0.0,0.0
3,CD4 T,apg_entropy_norm,0.43203904268974325,0.43203904268974325
3,CD4 T,apg_cmax,0.1493088916036081,0.1493088916036081
3,CD4 T,apg_c2,0.7658142651739944,0.7658142651739944
3,CD4 T,apg_neff,0.5836299106948047,0.5836299106948047
3,CD4 T,apg_pr,-0.1813619760186162,0.1813619760186162
3,CD4 T,apg_d_2_25,0.2812152789010464,0.2812152789010464
3,CD4 T,apg_d_2_5,0.10657105571191618,0.10657105571191618
3,CD4 T,apg_d_3_0,-0.260720857067537,0.260720857067537
3,CD4 T,apg_d_4_0,-0.7658142651791782,0.7658142651791782
3,CD4 T,apg_d_5_0,-0.593367376532677,0.593367376532677
3,CD4 T,apg_d_6_0,0.427624875174949,0.427624875174949
3,CD4 T,apg_integrated_2_6,-0.004697769459321287,0.004697769459321287
3,CD4 T,program_apg_entropy_norm,0.30646187878920017,0.30646187878920017
3,CD4 T,program_apg_cmax,3.151105150622361,3.151105150622361
3,CD4 T,program_apg_c2,-0.24717677669390137,0.24717677669390137
3,CD4 T,program_apg_neff,0.004843561090433961,0.004843561090433961
3,CD4 T,program_apg_pr,-2.420191736140924,2.420191736140924
3,CD4 T,program_apg_d_2_25,0.46422225354239494,0.46422225354239494
3,CD4 T,program_apg_d_2_5,0.550490546888303,0.550490546888303
3,CD4 T,program_apg_d_3_0,0.5486991335115784,0.5486991335115784
3,CD4 T,program_apg_d_4_0,0.2471774580423393,0.2471774580423393
3,CD4 T,program_apg_d_5_0,0.023964374974699422,0.023964374974699422
3,CD4 T,program_apg_d_6_0,0.04375187636992234,0.04375187636992234
3,CD4 T,program_apg_integrated_2_6,0.18978777920361772,0.18978777920361772
3,CD8 T,shannon,-0.4798251963466007,0.4798251963466007
3,CD8 T,renyi2,-0.1266306402483415,0.1266306402483415
3,CD8 T,simpson,-0.2882118819470335,0.2882118819470335
3,CD8 T,hhi,0.2882118819481753,0.2882118819481753
3,CD8 T,participation,-0.20048240530412667,0.20048240530412667
3,CD8 T,gini,0.5579048194073668,0.5579048194073668
3,CD8 T,detected,-0.8907904373939506,0.8907904373939506
3,CD8 T,program_shannon,-0.06631720695072059,0.06631720695072059
3,CD8 T,program_renyi2,1.1714298712495632,1.1714298712495632
3,CD8 T,program_simpson,-0.3591747581867141,0.3591747581867141
3,CD8 T,program_hhi,0.35917700911262807,0.35917700911262807
3,CD8 T,program_participation,1.8485126138133943,1.8485126138133943
3,CD8 T,program_gini,0.8996139037372816,0.8996139037372816
3,CD8 T,program_detected,0.0,0.0
3,CD8 T,apg_entropy_norm,0.5559581717538602,0.5559581717538602
3,CD8 T,apg_cmax,0.500151401828364,0.500151401828364
3,CD8 T,apg_c2,-0.5553209922195956,0.5553209922195956
3,CD8 T,apg_neff,0.24909744159810582,0.24909744159810582
3,CD8 T,apg_pr,-1.8386040461354625,1.8386040461354625
3,CD8 T,apg_d_2_25,0.6791947181983327,0.6791947181983327
3,CD8 T,apg_d_2_5,0.7688920304955076,0.7688920304955076
3,CD8 T,apg_d_3_0,0.8379215303746199,0.8379215303746199
3,CD8 T,apg_d_4_0,0.5553209922135622,0.5553209922135622
3,CD8 T,apg_d_5_0,-0.055891060268399455,0.055891060268399455
3,CD8 T,apg_d_6_0,-0.5533375607209214,0.5533375607209214
3,CD8 T,apg_integrated_2_6,0.7555770538202232,0.7555770538202232
3,CD8 T,program_apg_entropy_norm,1.1277558563025452,1.1277558563025452
3,CD8 T,program_apg_cmax,0.21316957618247642,0.21316957618247642
3,CD8 T,program_apg_c2,0.04123240794490578,0.04123240794490578
3,CD8 T,program_apg_neff,-0.5578368490521776,0.5578368490521776
3,CD8 T,program_apg_pr,-2.8190089207646563,2.8190089207646563
3,CD8 T,program_apg_d_2_25,0.9003115833695458,0.9003115833695458
3,CD8 T,program_apg_d_2_5,0.69469144747874,0.69469144747874
3,CD8 T,program_apg_d_3_0,0.3670335101318973,0.3670335101318973
3,CD8 T,program_apg_d_4_0,-0.041233526221121614,0.041233526221121614
3,CD8 T,program_apg_d_5_0,-0.3398652027986335,0.3398652027986335
3,CD8 T,program_apg_d_6_0,-0.6777488832997268,0.6777488832997268
3,CD8 T,program_apg_integrated_2_6,-0.1642795603174352,0.1642795603174352
3,Dendritic,shannon,0.4938256252333494,0.4938256252333494
3,Dendritic,renyi2,0.03810316577714932,0.03810316577714932
3,Dendritic,simpson,-1.4408532248223698,1.4408532248223698
3,Dendritic,hhi,1.4408532248197017,1.4408532248197017
3,Dendritic,participation,0.26447981629225914,0.26447981629225914
3,Dendritic,gini,0.08192471381539312,0.08192471381539312
3,Dendritic,detected,2.868478113400352,2.868478113400352
3,Dendritic,program_shannon,1.9851426412019768,1.9851426412019768
3,Dendritic,program_renyi2,-0.44553551986046985,0.44553551986046985
3,Dendritic,program_simpson,-0.5822196709015149,0.5822196709015149
3,Dendritic,program_hhi,0.5822245650722379,0.5822245650722379
3,Dendritic,program_participation,-1.9113789537733554,1.9113789537733554
3,Dendritic,program_gini,0.6846613791555834,0.6846613791555834
3,Dendritic,program_detected,0.0,0.0
3,Dendritic,apg_entropy_norm,-0.5814506384357518,0.5814506384357518
3,Dendritic,apg_cmax,-0.5329148044413659,0.5329148044413659
3,Dendritic,apg_c2,-1.5191618428474847,1.5191618428474847
3,Dendritic,apg_neff,-2.304692559246619,2.304692559246619
3,Dendritic,apg_pr,-0.4200901808659847,0.4200901808659847
3,Dendritic,apg_d_2_25,-0.532350251574177,0.532350251574177
3,Dendritic,apg_d_2_5,-0.3714572953258095,0.3714572953258095
3,Dendritic,apg_d_3_0,0.197822115094223,0.197822115094223
3,Dendritic,apg_d_4_0,1.5191618428378098,1.5191618428378098
3,Dendritic,apg_d_5_0,1.5404622034434687,1.5404622034434687
3,Dendritic,apg_d_6_0,-0.9426937198986378,0.9426937198986378
3,Dendritic,apg_integrated_2_6,-0.14330277388056284,0.14330277388056284
3,Dendritic,program_apg_entropy_norm,0.3440087332784571,0.3440087332784571
3,Dendritic,program_apg_cmax,5.393528720196364,5.393528720196364
3,Dendritic,program_apg_c2,-1.129451713767598,1.129451713767598
3,Dendritic,program_apg_neff,1.3962636986597754,1.3962636986597754
3,Dendritic,program_apg_pr,0.385340002623187,0.385340002623187
3,Dendritic,program_apg_d_2_25,0.8522771986539892,0.8522771986539892
3,Dendritic,program_apg_d_2_5,1.2494081533342143,1.2494081533342143
3,Dendritic,program_apg_d_3_0,1.6436192002307213,1.6436192002307213
3,Dendritic,program_apg_d_4_0,1.12945290795407,1.12945290795407
3,Dendritic,program_apg_d_5_0,-0.21111421825114543,0.21111421825114543
3,Dendritic,program_apg_d_6_0,-1.6893649132406547,1.6893649132406547
3,Dendritic,program_apg_integrated_2_6,0.21874522016263925,0.21874522016263925
3,FCGR3A monocyte,shannon,0.8688421858324712,0.8688421858324712
3,FCGR3A monocyte,renyi2,0.4463425018937546,0.4463425018937546
3,FCGR3A monocyte,simpson,1.0176430498001932,1.0176430498001932
3,FCGR3A monocyte,hhi,-1.017643049791963,1.017643049791963
3,FCGR3A monocyte,participation,0.3451562629612153,0.3451562629612153
3,FCGR3A monocyte,gini,3.823270175159336,3.823270175159336
3,FCGR3A monocyte,detected,-0.44810684505450404,0.44810684505450404
3,FCGR3A monocyte,program_shannon,1.6529601725535894,1.6529601725535894
3,FCGR3A monocyte,program_renyi2,0.9555214199452429,0.9555214199452429
3,FCGR3A monocyte,program_simpson,-0.42401140491924244,0.42401140491924244
3,FCGR3A monocyte,program_hhi,0.42401964622951127,0.42401964622951127
3,FCGR3A monocyte,program_participation,-0.08288789979372278,0.08288789979372278
3,FCGR3A monocyte,program_gini,1.1878212894529137,1.1878212894529137
3,FCGR3A monocyte,program_detected,0.0,0.0
3,FCGR3A monocyte,apg_entropy_norm,-0.12532967619041632,0.12532967619041632
3,FCGR3A monocyte,apg_cmax,0.40645397174620584,0.40645397174620584
3,FCGR3A monocyte,apg_c2,1.1763912483530399,1.1763912483530399
3,FCGR3A monocyte,apg_neff,1.82812253220677,1.82812253220677
3,FCGR3A monocyte,apg_pr,4.00747823088295,4.00747823088295
3,FCGR3A monocyte,apg_d_2_25,-0.3761491581036709,0.3761491581036709
3,FCGR3A monocyte,apg_d_2_5,-0.6142101086887818,0.6142101086887818
3,FCGR3A monocyte,apg_d_3_0,-0.9966285685327694,0.9966285685327694
3,FCGR3A monocyte,apg_d_4_0,-1.1763912483532826,1.1763912483532826
3,FCGR3A monocyte,apg_d_5_0,-0.4810476978375811,0.4810476978375811
